image_id,dim0,dim1
00030532_000,1024,1024
00028519_000,1024,1024
00006102_022,1024,1024
00029464_001,1024,1024
00016550_019,1024,1024
00009231_004,1024,1024
00026099_043,1024,1024
00011553_015,1024,1024
00003393_020,1024,1024
00011731_002,1024,1024
00012215_001,1024,1024
00009798_000,1024,1024
00014958_014,1024,1024
00010012_034,1024,1024
00019124_098,1024,1024
00002720_004,1024,1024
00030145_001,1024,1024
00015045_018,1024,1024
00014860_000,1024,1024
00025253_001,1024,1024
00009710_004,1024,1024
00014433_001,1024,1024
00029401_002,1024,1024
00001558_018,1024,1024
00024458_000,1024,1024
00025454_014,1024,1024
00020967_014,1024,1024
00023632_000,1024,1024
00003098_004,1024,1024
00019576_043,1024,1024
00006741_000,1024,1024
00000246_003,1024,1024
00009845_026,1024,1024
00002939_000,1024,1024
00019087_044,1024,1024
00018164_004,1024,1024
00026411_000,1024,1024
00028211_016,1024,1024
00022319_000,1024,1024
00005378_001,1024,1024
00025119_006,1024,1024
00012741_005,1024,1024
00011794_004,1024,1024
00011408_000,1024,1024
00014877_013,1024,1024
00018821_012,1024,1024
00007806_000,1024,1024
00000181_035,1024,1024
00005936_007,1024,1024
00022837_009,1024,1024
00021188_007,1024,1024
00005970_006,1024,1024
00007917_001,1024,1024
00010365_008,1024,1024
00028730_000,1024,1024
00010512_001,1024,1024
00021006_018,1024,1024
00013003_041,1024,1024
00012107_000,1024,1024
00027757_000,1024,1024
00021670_027,1024,1024
00019434_007,1024,1024
00025523_000,1024,1024
00010695_013,1024,1024
00012021_058,1024,1024
00004490_006,1024,1024
00013040_001,1024,1024
00028081_012,1024,1024
00030410_002,1024,1024
00013993_100,1024,1024
00005722_004,1024,1024
00011272_002,1024,1024
00003022_006,1024,1024
00016142_027,1024,1024
00018645_000,1024,1024
00024300_000,1024,1024
00010007_010,1024,1024
00013564_000,1024,1024
00022290_000,1024,1024
00027236_000,1024,1024
00008518_001,1024,1024
00012020_012,1024,1024
00016420_003,1024,1024
00026541_000,1024,1024
00023943_000,1024,1024
00019369_005,1024,1024
00008903_000,1024,1024
00010625_002,1024,1024
00029119_000,1024,1024
00015606_008,1024,1024
00000556_000,1024,1024
00012987_000,1024,1024
00010687_000,1024,1024
00013979_000,1024,1024
00006199_016,1024,1024
00006588_005,1024,1024
00004822_053,1024,1024
00015956_010,1024,1024
00023792_000,1024,1024
00022499_003,1024,1024
00010176_000,1024,1024
00026713_007,1024,1024
00008304_007,1024,1024
00026848_022,1024,1024
00016971_032,1024,1024
00012834_075,1024,1024
00026560_010,1024,1024
00011619_008,1024,1024
00010352_035,1024,1024
00020408_055,1024,1024
00016014_015,1024,1024
00022528_004,1024,1024
00020113_014,1024,1024
00013623_000,1024,1024
00004815_000,1024,1024
00019190_000,1024,1024
00012260_000,1024,1024
00015414_006,1024,1024
00021917_000,1024,1024
00030639_001,1024,1024
00019218_001,1024,1024
00021648_006,1024,1024
00027536_001,1024,1024
00013249_002,1024,1024
00001096_001,1024,1024
00013062_004,1024,1024
00003678_001,1024,1024
00002395_029,1024,1024
00022590_000,1024,1024
00015732_037,1024,1024
00011051_000,1024,1024
00029919_000,1024,1024
00005147_000,1024,1024
00010433_003,1024,1024
00025839_019,1024,1024
00011681_000,1024,1024
00005400_006,1024,1024
00019176_089,1024,1024
00021179_006,1024,1024
00021035_001,1024,1024
00017764_003,1024,1024
00009566_000,1024,1024
00006720_015,1024,1024
00021835_027,1024,1024
00008177_000,1024,1024
00012370_001,1024,1024
00012161_008,1024,1024
00027415_045,1024,1024
00020656_000,1024,1024
00011140_012,1024,1024
00003838_000,1024,1024
00004082_011,1024,1024
00017874_000,1024,1024
00027735_001,1024,1024
00022816_000,1024,1024
00016300_001,1024,1024
00009925_012,1024,1024
00018019_013,1024,1024
00021303_002,1024,1024
00020338_001,1024,1024
00024383_000,1024,1024
00018319_003,1024,1024
00017116_002,1024,1024
00015406_000,1024,1024
00014125_039,1024,1024
00020482_061,1024,1024
00018300_000,1024,1024
00027726_060,1024,1024
00027036_001,1024,1024
00020438_017,1024,1024
00016686_000,1024,1024
00005665_001,1024,1024
00015715_001,1024,1024
00009934_001,1024,1024
00003186_005,1024,1024
00016424_005,1024,1024
00026971_023,1024,1024
00012045_018,1024,1024
00015605_056,1024,1024
00014018_016,1024,1024
00028846_007,1024,1024
00001836_016,1024,1024
00020624_011,1024,1024
00006856_006,1024,1024
00000246_018,1024,1024
00001833_005,1024,1024
00005807_001,1024,1024
00023722_002,1024,1024
00017721_001,1024,1024
00016213_005,1024,1024
00014004_001,1024,1024
00014790_011,1024,1024
00017230_000,1024,1024
00014116_006,1024,1024
00028850_000,1024,1024
00000181_017,1024,1024
00017266_003,1024,1024
00003122_017,1024,1024
00009305_000,1024,1024
00029066_000,1024,1024
00022572_057,1024,1024
00007430_002,1024,1024
00018527_010,1024,1024
00023359_000,1024,1024
00021580_000,1024,1024
00002856_014,1024,1024
00027295_000,1024,1024
00016134_017,1024,1024
00020437_003,1024,1024
00004006_053,1024,1024
00002800_003,1024,1024
00000116_032,1024,1024
00009053_000,1024,1024
00030346_001,1024,1024
00021494_018,1024,1024
00007548_000,1024,1024
00005723_007,1024,1024
00022843_000,1024,1024
00002048_010,1024,1024
00009574_001,1024,1024
00016094_000,1024,1024
00012478_000,1024,1024
00029237_000,1024,1024
00021930_001,1024,1024
00003940_006,1024,1024
00014116_001,1024,1024
00009465_002,1024,1024
00026072_007,1024,1024
00011041_000,1024,1024
00021768_000,1024,1024
00026555_000,1024,1024
00011808_019,1024,1024
00011019_000,1024,1024
00017691_021,1024,1024
00015212_006,1024,1024
00005298_013,1024,1024
00006255_006,1024,1024
00021441_001,1024,1024
00030323_029,1024,1024
00014708_005,1024,1024
00007666_000,1024,1024
00016646_002,1024,1024
00023828_000,1024,1024
00006519_024,1024,1024
00028148_017,1024,1024
00008451_004,1024,1024
00027213_067,1024,1024
00020505_004,1024,1024
00023320_000,1024,1024
00020458_011,1024,1024
00007810_006,1024,1024
00011884_001,1024,1024
00000997_004,1024,1024
00013111_016,1024,1024
00028544_008,1024,1024
00022251_000,1024,1024
00029310_000,1024,1024
00005742_001,1024,1024
00007890_000,1024,1024
00017064_016,1024,1024
00015553_004,1024,1024
00013341_003,1024,1024
00004342_020,1024,1024
00007506_007,1024,1024
00018860_023,1024,1024
00009876_000,1024,1024
00029981_002,1024,1024
00007564_002,1024,1024
00030797_000,1024,1024
00012045_049,1024,1024
00013670_154,1024,1024
00017709_012,1024,1024
00025888_001,1024,1024
00005295_000,1024,1024
00010953_000,1024,1024
00007523_013,1024,1024
00003177_002,1024,1024
00022572_037,1024,1024
00014832_000,1024,1024
00002702_002,1024,1024
00003392_039,1024,1024
00004822_025,1024,1024
00014493_000,1024,1024
00011379_000,1024,1024
00012406_001,1024,1024
00008433_001,1024,1024
00020791_001,1024,1024
00005750_000,1024,1024
00029678_001,1024,1024
00030455_000,1024,1024
00001686_001,1024,1024
00012874_033,1024,1024
00002163_000,1024,1024
00028324_000,1024,1024
00025683_004,1024,1024
00023128_026,1024,1024
00005759_010,1024,1024
00025798_000,1024,1024
00012276_017,1024,1024
00019949_000,1024,1024
00016984_000,1024,1024
00008701_049,1024,1024
00003426_007,1024,1024
00008067_018,1024,1024
00005801_005,1024,1024
00007372_000,1024,1024
00009404_000,1024,1024
00005612_000,1024,1024
00026977_000,1024,1024
00016522_016,1024,1024
00015732_038,1024,1024
00027006_000,1024,1024
00018175_006,1024,1024
00007945_000,1024,1024
00011753_000,1024,1024
00001998_000,1024,1024
00000127_007,1024,1024
00007316_000,1024,1024
00003122_015,1024,1024
00012870_000,1024,1024
00027213_025,1024,1024
00019336_000,1024,1024
00005066_058,1024,1024
00027211_003,1024,1024
00002843_003,1024,1024
00004273_000,1024,1024
00001689_014,1024,1024
00027833_015,1024,1024
00009882_001,1024,1024
00015814_003,1024,1024
00008466_000,1024,1024
00014398_039,1024,1024
00016798_010,1024,1024
00022523_000,1024,1024
00015799_007,1024,1024
00030370_006,1024,1024
00024271_000,1024,1024
00006535_002,1024,1024
00003535_010,1024,1024
00027199_006,1024,1024
00005994_000,1024,1024
00004613_003,1024,1024
00026073_003,1024,1024
00021374_035,1024,1024
00008697_002,1024,1024
00003212_000,1024,1024
00000370_003,1024,1024
00029155_002,1024,1024
00019829_000,1024,1024
00028770_000,1024,1024
00000250_005,1024,1024
00022526_006,1024,1024
00016390_000,1024,1024
00027066_012,1024,1024
00000318_004,1024,1024
00019992_001,1024,1024
00027081_000,1024,1024
00002032_014,1024,1024
00009161_000,1024,1024
00021200_001,1024,1024
00005759_005,1024,1024
00008741_007,1024,1024
00022320_000,1024,1024
00001697_000,1024,1024
00011655_000,1024,1024
00011959_007,1024,1024
00024537_000,1024,1024
00020482_025,1024,1024
00014371_000,1024,1024
00013993_127,1024,1024
00017557_002,1024,1024
00021770_011,1024,1024
00012166_000,1024,1024
00013226_000,1024,1024
00002533_003,1024,1024
00024728_000,1024,1024
00022820_000,1024,1024
00028739_000,1024,1024
00014909_000,1024,1024
00014022_091,1024,1024
00003319_001,1024,1024
00002407_001,1024,1024
00009531_000,1024,1024
00029219_000,1024,1024
00004163_003,1024,1024
00030097_000,1024,1024
00012178_005,1024,1024
00019415_002,1024,1024
00015199_003,1024,1024
00011355_018,1024,1024
00028924_005,1024,1024
00028592_000,1024,1024
00016438_002,1024,1024
00018043_006,1024,1024
00010835_000,1024,1024
00001278_012,1024,1024
00028910_000,1024,1024
00018448_017,1024,1024
00008051_016,1024,1024
00023311_003,1024,1024
00001249_002,1024,1024
00025656_008,1024,1024
00002300_044,1024,1024
00020165_000,1024,1024
00006296_012,1024,1024
00002122_002,1024,1024
00017064_005,1024,1024
00021307_024,1024,1024
00006738_006,1024,1024
00009378_008,1024,1024
00026469_007,1024,1024
00020433_000,1024,1024
00010306_006,1024,1024
00015647_020,1024,1024
00014346_024,1024,1024
00005595_000,1024,1024
00021818_026,1024,1024
00008468_022,1024,1024
00002359_018,1024,1024
00020499_000,1024,1024
00005456_008,1024,1024
00017950_001,1024,1024
00016484_026,1024,1024
00028253_007,1024,1024
00019124_070,1024,1024
00025849_052,1024,1024
00016874_000,1024,1024
00024740_000,1024,1024
00019382_001,1024,1024
00005379_000,1024,1024
00021201_035,1024,1024
00013625_023,1024,1024
00017747_019,1024,1024
00027045_001,1024,1024
00010103_010,1024,1024
00026109_004,1024,1024
00011972_000,1024,1024
00023073_001,1024,1024
00029730_000,1024,1024
00018596_000,1024,1024
00025825_002,1024,1024
00011785_000,1024,1024
00009892_040,1024,1024
00001485_003,1024,1024
00014022_094,1024,1024
00007335_000,1024,1024
00029940_007,1024,1024
00009229_020,1024,1024
00011379_037,1024,1024
00005215_000,1024,1024
00025787_031,1024,1024
00010012_011,1024,1024
00025849_047,1024,1024
00023209_000,1024,1024
00009342_008,1024,1024
00012045_006,1024,1024
00021484_001,1024,1024
00030786_005,1024,1024
00015101_000,1024,1024
00018237_008,1024,1024
00014773_004,1024,1024
00019576_030,1024,1024
00015667_000,1024,1024
00008291_000,1024,1024
00012833_000,1024,1024
00025529_001,1024,1024
00008095_003,1024,1024
00005218_002,1024,1024
00019486_000,1024,1024
00025369_000,1024,1024
00018847_000,1024,1024
00000549_003,1024,1024
00019750_025,1024,1024
00027320_014,1024,1024
00009051_002,1024,1024
00013642_000,1024,1024
00029787_000,1024,1024
00004858_084,1024,1024
00029779_000,1024,1024
00028961_003,1024,1024
00014743_000,1024,1024
00012863_001,1024,1024
00017098_011,1024,1024
00005138_012,1024,1024
00020671_000,1024,1024
00030159_000,1024,1024
00026050_009,1024,1024
00008964_002,1024,1024
00002437_000,1024,1024
00014663_023,1024,1024
00028208_004,1024,1024
00003794_000,1024,1024
00021565_002,1024,1024
00006763_002,1024,1024
00010785_003,1024,1024
00000042_002,1024,1024
00004737_010,1024,1024
00005403_000,1024,1024
00022499_002,1024,1024
00012470_016,1024,1024
00007438_000,1024,1024
00021245_000,1024,1024
00005770_001,1024,1024
00001788_007,1024,1024
00001855_030,1024,1024
00012050_000,1024,1024
00005586_000,1024,1024
00011810_007,1024,1024
00028544_013,1024,1024
00017420_000,1024,1024
00016778_039,1024,1024
00009608_042,1024,1024
00019959_007,1024,1024
00017907_000,1024,1024
00015900_000,1024,1024
00004519_016,1024,1024
00019766_001,1024,1024
00014022_085,1024,1024
00027213_046,1024,1024
00008592_002,1024,1024
00019912_000,1024,1024
00006271_095,1024,1024
00030091_000,1024,1024
00023176_018,1024,1024
00014018_015,1024,1024
00028043_000,1024,1024
00026963_026,1024,1024
00018203_003,1024,1024
00012905_000,1024,1024
00017546_013,1024,1024
00017997_002,1024,1024
00025640_002,1024,1024
00029592_000,1024,1024
00010812_000,1024,1024
00007969_001,1024,1024
00007676_012,1024,1024
00023065_002,1024,1024
00030039_019,1024,1024
00022604_014,1024,1024
00016142_010,1024,1024
00014436_004,1024,1024
00004858_058,1024,1024
00011237_087,1024,1024
00005418_009,1024,1024
00001836_069,1024,1024
00008565_000,1024,1024
00021759_000,1024,1024
00014711_000,1024,1024
00020186_000,1024,1024
00017972_011,1024,1024
00014125_034,1024,1024
00018055_015,1024,1024
00013966_000,1024,1024
00005835_004,1024,1024
00010836_000,1024,1024
00000132_002,1024,1024
00000676_003,1024,1024
00016888_007,1024,1024
00028774_007,1024,1024
00003364_001,1024,1024
00021988_005,1024,1024
00014721_001,1024,1024
00023140_006,1024,1024
00015386_000,1024,1024
00013572_007,1024,1024
00010798_000,1024,1024
00011700_001,1024,1024
00005726_007,1024,1024
00013922_007,1024,1024
00015700_023,1024,1024
00021035_015,1024,1024
00027464_033,1024,1024
00005982_010,1024,1024
00018252_000,1024,1024
00029385_005,1024,1024
00000479_000,1024,1024
00003392_015,1024,1024
00023276_000,1024,1024
00027782_002,1024,1024
00001828_000,1024,1024
00013154_000,1024,1024
00025603_007,1024,1024
00016787_003,1024,1024
00014768_001,1024,1024
00006439_000,1024,1024
00010007_057,1024,1024
00018444_002,1024,1024
00020834_000,1024,1024
00008841_051,1024,1024
00002748_001,1024,1024
00025924_017,1024,1024
00013629_000,1024,1024
00011683_049,1024,1024
00012010_008,1024,1024
00008763_001,1024,1024
00003461_000,1024,1024
00000246_016,1024,1024
00006514_000,1024,1024
00007322_015,1024,1024
00021255_004,1024,1024
00002927_002,1024,1024
00008253_001,1024,1024
00003221_002,1024,1024
00005236_000,1024,1024
00008897_001,1024,1024
00010601_004,1024,1024
00023157_000,1024,1024
00004203_000,1024,1024
00000243_001,1024,1024
00027971_000,1024,1024
00015555_000,1024,1024
00014675_023,1024,1024
00006968_004,1024,1024
00005460_011,1024,1024
00017526_000,1024,1024
00014452_008,1024,1024
00025252_015,1024,1024
00014918_010,1024,1024
00029959_002,1024,1024
00012023_000,1024,1024
00028833_000,1024,1024
00029998_006,1024,1024
00025234_000,1024,1024
00014574_001,1024,1024
00022764_005,1024,1024
00022190_000,1024,1024
00024839_000,1024,1024
00015255_014,1024,1024
00028336_000,1024,1024
00018403_001,1024,1024
00001609_002,1024,1024
00014285_015,1024,1024
00018462_001,1024,1024
00006370_000,1024,1024
00008480_000,1024,1024
00016205_005,1024,1024
00008841_028,1024,1024
00007120_015,1024,1024
00016094_020,1024,1024
00026305_001,1024,1024
00018394_001,1024,1024
00019840_000,1024,1024
00008911_028,1024,1024
00004144_006,1024,1024
00010478_001,1024,1024
00014265_010,1024,1024
00013924_003,1024,1024
00009996_014,1024,1024
00016142_050,1024,1024
00006936_003,1024,1024
00009925_028,1024,1024
00023309_012,1024,1024
00011136_020,1024,1024
00009218_030,1024,1024
00016238_008,1024,1024
00019238_019,1024,1024
00021132_000,1024,1024
00020195_024,1024,1024
00021578_001,1024,1024
00021307_003,1024,1024
00013582_000,1024,1024
00004008_000,1024,1024
00013249_033,1024,1024
00011558_001,1024,1024
00010250_000,1024,1024
00012635_012,1024,1024
00012931_007,1024,1024
00002344_000,1024,1024
00019918_000,1024,1024
00007969_000,1024,1024
00009147_000,1024,1024
00017405_014,1024,1024
00021201_113,1024,1024
00000744_003,1024,1024
00029808_001,1024,1024
00030609_021,1024,1024
00014280_001,1024,1024
00008051_003,1024,1024
00000278_000,1024,1024
00010563_016,1024,1024
00010767_011,1024,1024
00011062_007,1024,1024
00004656_002,1024,1024
00020482_006,1024,1024
00014703_000,1024,1024
00009910_000,1024,1024
00019873_001,1024,1024
00009138_000,1024,1024
00030636_013,1024,1024
00023655_000,1024,1024
00027415_061,1024,1024
00028192_001,1024,1024
00013999_001,1024,1024
00005314_000,1024,1024
00029697_000,1024,1024
00006802_000,1024,1024
00010752_007,1024,1024
00019062_002,1024,1024
00020043_002,1024,1024
00012748_000,1024,1024
00016590_000,1024,1024
00002054_002,1024,1024
00014785_005,1024,1024
00009552_000,1024,1024
00022734_001,1024,1024
00026232_036,1024,1024
00005191_002,1024,1024
00000468_015,1024,1024
00003919_001,1024,1024
00013890_002,1024,1024
00019730_015,1024,1024
00021381_037,1024,1024
00021277_025,1024,1024
00014081_002,1024,1024
00030079_052,1024,1024
00001946_003,1024,1024
00011771_000,1024,1024
00012993_006,1024,1024
00002543_000,1024,1024
00005986_004,1024,1024
00029851_000,1024,1024
00019107_001,1024,1024
00007417_005,1024,1024
00006818_007,1024,1024
00015545_000,1024,1024
00027908_002,1024,1024
00010449_005,1024,1024
00010805_012,1024,1024
00004461_017,1024,1024
00014684_001,1024,1024
00009218_000,1024,1024
00009911_005,1024,1024
00018025_000,1024,1024
00004902_000,1024,1024
00009365_024,1024,1024
00028147_000,1024,1024
00002673_007,1024,1024
00002704_015,1024,1024
00011225_000,1024,1024
00015295_000,1024,1024
00019735_001,1024,1024
00011598_038,1024,1024
00026997_001,1024,1024
00018166_003,1024,1024
00017753_031,1024,1024
00015605_023,1024,1024
00013855_004,1024,1024
00016951_001,1024,1024
00003006_000,1024,1024
00007179_001,1024,1024
00022993_015,1024,1024
00002397_001,1024,1024
00007018_027,1024,1024
00010358_000,1024,1024
00019594_003,1024,1024
00017786_008,1024,1024
00004808_031,1024,1024
00026345_000,1024,1024
00014083_014,1024,1024
00007670_014,1024,1024
00018921_042,1024,1024
00008489_003,1024,1024
00008067_006,1024,1024
00002425_001,1024,1024
00003393_001,1024,1024
00013576_005,1024,1024
00006269_000,1024,1024
00002524_033,1024,1024
00000206_000,1024,1024
00029328_005,1024,1024
00022594_000,1024,1024
00007008_004,1024,1024
00028912_001,1024,1024
00026232_032,1024,1024
00018936_003,1024,1024
00011375_000,1024,1024
00030430_000,1024,1024
00009595_000,1024,1024
00023883_000,1024,1024
00030704_000,1024,1024
00003064_045,1024,1024
00013471_003,1024,1024
00022815_077,1024,1024
00025514_008,1024,1024
00013670_054,1024,1024
00023156_019,1024,1024
00015828_001,1024,1024
00030286_000,1024,1024
00016484_012,1024,1024
00004737_016,1024,1024
00004338_002,1024,1024
00018027_007,1024,1024
00029537_000,1024,1024
00027874_000,1024,1024
00010507_000,1024,1024
00025033_000,1024,1024
00000580_001,1024,1024
00012021_000,1024,1024
00016800_003,1024,1024
00011432_001,1024,1024
00018387_016,1024,1024
00010007_029,1024,1024
00021251_002,1024,1024
00007221_000,1024,1024
00011939_001,1024,1024
00011115_000,1024,1024
00012094_048,1024,1024
00026282_000,1024,1024
00025252_074,1024,1024
00029174_000,1024,1024
00000422_003,1024,1024
00021260_002,1024,1024
00018472_005,1024,1024
00000360_008,1024,1024
00023451_000,1024,1024
00026235_000,1024,1024
00024725_000,1024,1024
00030636_010,1024,1024
00017726_002,1024,1024
00020951_000,1024,1024
00005069_021,1024,1024
00008451_016,1024,1024
00027652_003,1024,1024
00005476_002,1024,1024
00000727_004,1024,1024
00017401_005,1024,1024
00021035_026,1024,1024
00022192_021,1024,1024
00010166_000,1024,1024
00010959_000,1024,1024
00025380_000,1024,1024
00020078_001,1024,1024
00003129_009,1024,1024
00016289_000,1024,1024
00017515_005,1024,1024
00015160_002,1024,1024
00007018_013,1024,1024
00012752_002,1024,1024
00006424_000,1024,1024
00017227_002,1024,1024
00013951_002,1024,1024
00019070_005,1024,1024
00022775_004,1024,1024
00002712_000,1024,1024
00010771_002,1024,1024
00026033_000,1024,1024
00011751_003,1024,1024
00029259_009,1024,1024
00019238_011,1024,1024
00018748_000,1024,1024
00021857_002,1024,1024
00006519_005,1024,1024
00015606_029,1024,1024
00011151_004,1024,1024
00003741_002,1024,1024
00025621_012,1024,1024
00026876_001,1024,1024
00013625_005,1024,1024
00012364_056,1024,1024
00004509_000,1024,1024
00000188_001,1024,1024
00003675_000,1024,1024
00003028_004,1024,1024
00001661_000,1024,1024
00014798_010,1024,1024
00017691_010,1024,1024
00011211_009,1024,1024
00009892_049,1024,1024
00010294_009,1024,1024
00012431_000,1024,1024
00011460_044,1024,1024
00018507_012,1024,1024
00008322_000,1024,1024
00021832_000,1024,1024
00010552_005,1024,1024
00003064_046,1024,1024
00025746_013,1024,1024
00006159_003,1024,1024
00004745_002,1024,1024
00014253_051,1024,1024
00014794_000,1024,1024
00010108_000,1024,1024
00011249_000,1024,1024
00016315_003,1024,1024
00026221_010,1024,1024
00028518_020,1024,1024
00002290_003,1024,1024
00021484_002,1024,1024
00028000_000,1024,1024
00008008_065,1024,1024
00012484_002,1024,1024
00026333_000,1024,1024
00019308_013,1024,1024
00014849_004,1024,1024
00011553_031,1024,1024
00003659_011,1024,1024
00015338_014,1024,1024
00004992_000,1024,1024
00005682_009,1024,1024
00011874_000,1024,1024
00024523_000,1024,1024
00025386_000,1024,1024
00014753_000,1024,1024
00020197_001,1024,1024
00015000_004,1024,1024
00000580_007,1024,1024
00026810_013,1024,1024
00019865_009,1024,1024
00027415_079,1024,1024
00029380_000,1024,1024
00019594_016,1024,1024
00000246_004,1024,1024
00006905_001,1024,1024
00006519_009,1024,1024
00027726_013,1024,1024
00007168_001,1024,1024
00021796_011,1024,1024
00025556_013,1024,1024
00003717_001,1024,1024
00015375_007,1024,1024
00017138_108,1024,1024
00011104_011,1024,1024
00020725_025,1024,1024
00017138_053,1024,1024
00006040_004,1024,1024
00002529_026,1024,1024
00015041_000,1024,1024
00016972_004,1024,1024
00020298_000,1024,1024
00021359_002,1024,1024
00002482_004,1024,1024
00001093_008,1024,1024
00029408_001,1024,1024
00006383_009,1024,1024
00000779_001,1024,1024
00014124_002,1024,1024
00020673_041,1024,1024
00020326_005,1024,1024
00017714_027,1024,1024
00003198_005,1024,1024
00020859_000,1024,1024
00026513_002,1024,1024
00012681_049,1024,1024
00026562_011,1024,1024
00017938_000,1024,1024
00004111_000,1024,1024
00022883_002,1024,1024
